@relation scoretable
@attribute actorScore numeric
@attribute directorScore numeric
@attribute typeScore numeric
@attribute summaryScore numeric
@attribute score numeric
@data
6.3900000000000015,6.235000000000001,6.695,1.905,6.0
6.42,6.235000000000001,5.825000000000001,1.725,5.9
7.175,6.4700000000000015,7.07,1.8349999999999997,7.7
6.370000000000001,6.235000000000001,7.675,1.7499999999999996,7.4
7.030000000000003,6.235000000000001,6.69,1.8199999999999998,7.4
6.4350000000000005,6.235000000000001,6.09,1.9600000000000002,7.4
6.235000000000001,6.235000000000001,6.235000000000001,1.5150000000000001,6.4
6.390000000000001,6.235000000000001,6.28,1.75,5.9
7.019999999999999,6.235000000000001,7.1899999999999995,1.81,6.6
5.735000000000001,6.235000000000001,7.590000000000001,1.765,7.5
6.235000000000001,6.235000000000001,7.095000000000001,1.9449999999999998,8.4
6.485000000000001,6.505000000000001,6.210000000000001,1.8399999999999999,8.1
7.165000000000001,6.235000000000001,7.055,1.875,6.5
6.910000000000001,6.235000000000001,6.415000000000001,1.975,6.8
6.575000000000001,6.520000000000001,7.005,2.065,8.4
5.995,6.235000000000001,7.539999999999999,1.9949999999999999,8.9
6.5550000000000015,6.235000000000001,6.6149999999999975,1.8199999999999998,7.1
6.844999999999999,6.235000000000001,6.085,1.8199999999999998,7.5
6.235000000000001,6.235000000000001,7.2,1.4100000000000001,8.0
6.235000000000001,6.235000000000001,6.6850000000000005,2.03,8.4
6.635000000000001,6.235000000000001,6.845000000000001,1.67,5.7
6.535000000000002,6.235000000000001,6.67,1.67,5.8
6.290000000000001,6.235000000000001,7.090000000000001,1.7,7.8
6.715000000000001,6.385000000000001,6.51,1.6649999999999998,7.9
6.8100000000000005,6.235000000000001,7.01,1.735,6.7
6.900000000000001,6.475000000000001,7.210000000000001,1.765,8.5
6.235000000000001,6.235000000000001,6.495,1.325,4.6
6.74,6.235000000000001,7.154999999999999,1.69,7.3
6.025,6.235000000000001,6.005000000000001,1.2500000000000002,7.2
6.465000000000002,6.485000000000001,7.519999999999999,1.9649999999999999,8.9
6.300000000000001,6.235000000000001,7.584999999999999,1.725,7.6
7.0600000000000005,6.235000000000001,6.6149999999999975,2.11,7.6
6.200000000000001,6.235000000000001,6.305,1.56,6.2
6.340000000000002,6.235000000000001,6.635000000000001,1.6199999999999999,5.4
6.330000000000001,6.485000000000001,5.755000000000001,1.6,6.1
6.285000000000001,6.235000000000001,6.6149999999999975,1.65,6.1
6.735000000000001,6.235000000000001,6.855000000000001,1.4899999999999998,5.5
6.395000000000001,6.235000000000001,6.67,0.315,6.3
7.625,6.620000000000002,7.5200000000000005,2.065,9.2
6.540000000000002,6.515000000000002,7.12,1.8,7.9
6.235000000000001,6.235000000000001,6.300000000000001,1.155,5.2
6.515000000000002,6.235000000000001,7.295,1.75,6.1
7.150000000000001,6.460000000000001,6.7700000000000005,1.765,7.0
6.545,6.385000000000001,7.05,1.7299999999999998,6.6
6.615,6.4700000000000015,6.165000000000001,1.8699999999999999,7.5
6.525,6.4700000000000015,7.474999999999999,2.005,8.0
6.425000000000002,6.235000000000001,6.445,1.8900000000000001,6.2
6.400000000000001,6.235000000000001,7.034999999999999,1.9100000000000001,6.9
6.4350000000000005,6.235000000000001,7.065,1.6599999999999997,6.3
6.355,6.440000000000002,7.44,2.025,7.9
6.540000000000001,6.530000000000001,7.325,1.905,8.4
6.235000000000001,6.235000000000001,5.29,1.6650000000000003,7.2
6.730000000000002,6.235000000000001,6.390000000000001,1.4100000000000001,8.7
7.020000000000001,6.235000000000001,7.025000000000001,1.98,8.0
6.235000000000001,6.235000000000001,7.44,1.6249999999999996,7.6
6.7299999999999995,6.235000000000001,6.405000000000001,1.725,7.0
7.120000000000002,6.235000000000001,7.3050000000000015,1.875,8.0
6.105,6.235000000000001,6.965000000000001,1.875,8.6
6.485000000000001,6.485000000000001,7.529999999999999,1.6999999999999997,9.1
6.235000000000001,6.235000000000001,6.235000000000001,1.83,7.2
6.145000000000001,6.235000000000001,6.445,1.9700000000000002,6.2
5.985000000000001,6.235000000000001,5.245,1.8050000000000002,8.1
6.7,6.235000000000001,7.640000000000001,1.95,6.8
6.235000000000001,6.235000000000001,6.075,1.56,3.4
6.235000000000001,6.235000000000001,6.180000000000001,1.535,6.4
7.234999999999999,6.235000000000001,7.365,1.7,5.7
7.145000000000001,6.235000000000001,7.575000000000001,1.9899999999999998,6.5
6.4350000000000005,6.235000000000001,7.095000000000001,1.7349999999999999,6.4
5.950000000000001,6.235000000000001,6.659999999999999,1.7149999999999999,7.0
6.44,6.235000000000001,6.669999999999999,1.7749999999999997,7.6
6.455000000000001,6.235000000000001,5.610000000000001,1.925,7.9
6.385000000000001,6.500000000000002,6.580000000000001,1.7100000000000002,5.9
6.235000000000001,6.235000000000001,6.695000000000002,1.9649999999999999,8.2
6.650000000000001,6.510000000000001,7.175,2.0149999999999997,8.1
6.62,6.235000000000001,6.6,1.7099999999999997,6.1
6.205000000000001,6.235000000000001,5.720000000000001,1.7149999999999999,5.3
6.385000000000001,6.235000000000001,7.44,1.8099999999999998,6.9
6.774999999999999,6.235000000000001,6.784999999999999,1.655,6.9
6.235000000000001,6.235000000000001,6.65,1.8800000000000001,6.7
6.515000000000001,6.480000000000001,6.715000000000001,1.825,5.6
6.385000000000001,6.235000000000001,6.56,1.81,7.8
6.305000000000001,6.235000000000001,7.290000000000001,2.02,8.3
6.5600000000000005,6.235000000000001,7.425000000000002,1.6649999999999998,6.6
6.57,6.235000000000001,7.045,0.9949999999999999,6.7
6.235000000000001,6.235000000000001,6.970000000000001,1.94,8.5
5.640000000000001,6.235000000000001,6.235000000000001,1.7549999999999997,4.7
6.395000000000001,6.235000000000001,6.015,1.605,7.4
6.655000000000001,6.235000000000001,7.075,1.7449999999999999,6.9
6.19,6.450000000000001,7.065,1.9599999999999997,8.4
7.1049999999999995,6.235000000000001,6.225,1.8050000000000002,6.4
6.365,6.235000000000001,6.08,1.8699999999999999,6.9
6.375000000000001,6.235000000000001,7.130000000000001,1.575,6.3
6.320000000000001,6.235000000000001,6.455000000000001,1.685,6.0
6.245000000000001,6.395000000000001,7.565,1.815,8.0
6.410000000000001,6.235000000000001,6.82,1.7550000000000001,6.2
6.960000000000001,6.235000000000001,7.089999999999999,1.705,6.4
6.580000000000001,6.440000000000002,7.3149999999999995,2.12,7.1
5.73,6.235000000000001,5.295,1.56,7.1
5.765000000000001,6.340000000000002,5.495000000000001,1.6800000000000002,6.8
5.695,6.305000000000001,6.599999999999999,1.7600000000000002,7.0
6.490000000000002,6.235000000000001,5.420000000000001,1.895,8.3
7.090000000000001,6.235000000000001,6.055000000000001,1.92,8.1
6.220000000000001,6.235000000000001,5.805000000000001,1.65,6.3
7.205000000000001,6.510000000000001,7.4,1.8800000000000001,7.9
6.275,6.235000000000001,6.589999999999999,1.3450000000000002,7.2
6.235000000000001,6.235000000000001,6.235000000000001,1.44,7.3
6.235000000000001,6.235000000000001,6.235000000000001,0.0,5.2
6.235000000000001,6.3100000000000005,6.595000000000001,0.0,4.4
6.305000000000001,6.235000000000001,6.920000000000002,1.8200000000000003,3.7
6.565000000000002,6.235000000000001,7.325000000000001,1.9849999999999999,8.6
6.415000000000001,6.3900000000000015,6.579999999999998,1.47,7.4
6.235000000000001,6.235000000000001,6.625000000000002,1.8800000000000001,7.2
5.51,6.495000000000002,5.535000000000001,1.8,6.0
6.455000000000001,6.235000000000001,5.450000000000001,1.9099999999999997,7.7
6.5950000000000015,6.235000000000001,6.965000000000002,1.9149999999999998,8.2
6.455000000000001,6.235000000000001,7.500000000000002,1.955,8.0
6.960000000000001,6.500000000000002,7.539999999999999,2.0100000000000002,8.0
6.490000000000002,6.4700000000000015,7.315000000000002,1.675,8.8
5.610000000000001,6.235000000000001,7.5550000000000015,1.4300000000000002,8.2
6.415000000000001,6.455000000000001,6.12,1.645,6.8
6.470000000000001,6.235000000000001,6.82,1.6300000000000001,6.2
6.665000000000001,6.235000000000001,7.19,1.45,5.7
6.58,6.510000000000001,7.599999999999999,1.675,5.5
6.94,6.235000000000001,7.4300000000000015,1.9,6.5
6.355,6.505000000000001,7.380000000000001,1.67,8.0
5.755000000000001,6.450000000000001,7.295000000000002,1.385,7.1
5.865,6.235000000000001,5.65,1.4650000000000003,4.2
6.345000000000001,6.4300000000000015,7.529999999999999,1.6199999999999999,6.9
6.584999999999999,6.235000000000001,7.489999999999999,1.7650000000000001,7.7
6.175000000000001,6.235000000000001,6.255,1.525,4.9
6.605000000000001,6.235000000000001,6.635000000000001,1.43,6.5
6.305000000000001,6.235000000000001,6.235000000000001,1.6800000000000002,5.8
6.415000000000002,6.235000000000001,6.9799999999999995,1.61,8.3
6.630000000000001,6.235000000000001,6.599999999999999,1.8850000000000002,7.0
7.290000000000001,6.610000000000001,6.644999999999999,2.12,9.4
6.3500000000000005,6.3500000000000005,6.265,1.315,4.4
6.485000000000001,6.235000000000001,5.2,1.8799999999999997,9.0
6.235000000000001,6.235000000000001,7.395000000000001,1.955,7.2
6.235000000000001,6.475000000000001,7.385000000000001,1.9700000000000002,7.4
6.19,6.235000000000001,6.970000000000001,1.605,5.8
6.175000000000001,6.235000000000001,7.490000000000002,1.8649999999999998,5.3
6.305,6.235000000000001,6.709999999999999,1.7600000000000002,7.0
6.500000000000002,6.405000000000001,6.950000000000003,1.8050000000000002,8.5
6.675,6.415000000000002,6.205,1.67,6.8
6.5950000000000015,6.235000000000001,7.110000000000001,1.7899999999999998,6.1
6.14,6.235000000000001,6.605000000000001,1.425,5.5
6.12,6.235000000000001,7.050000000000002,1.8150000000000002,6.6
7.07,6.235000000000001,7.105000000000001,1.525,6.2
7.505000000000001,6.485000000000001,6.515000000000001,1.8800000000000001,7.3
6.220000000000001,6.235000000000001,5.205,1.7449999999999999,8.9
5.9750000000000005,6.235000000000001,6.67,1.645,4.2
6.255000000000001,6.425000000000002,7.595000000000001,1.72,7.4
6.639999999999999,5.7250000000000005,7.474999999999999,1.9449999999999998,8.0
6.460000000000001,6.235000000000001,5.9350000000000005,1.8850000000000002,9.0
7.260000000000001,6.440000000000002,7.385,1.59,6.4
5.955,6.235000000000001,5.635000000000001,1.2799999999999998,4.0
7.744999999999997,6.385000000000001,6.6,1.9300000000000002,7.5
5.925000000000001,6.235000000000001,6.659999999999998,1.49,5.8
6.490000000000002,6.235000000000001,6.615000000000002,1.8199999999999998,5.3
6.235000000000001,6.235000000000001,6.235000000000001,1.48,5.2
6.640000000000001,6.235000000000001,7.465000000000001,2.0149999999999997,8.7
6.505000000000001,6.235000000000001,6.984999999999999,1.6599999999999997,8.5
6.3100000000000005,6.235000000000001,7.325000000000001,1.8400000000000003,8.6
6.905000000000001,6.235000000000001,5.869999999999999,1.9300000000000002,7.5
6.15,6.235000000000001,6.6949999999999985,1.45,5.1
7.095000000000001,6.235000000000001,6.614999999999999,1.895,8.3
6.014999999999999,6.235000000000001,6.599999999999999,1.6149999999999998,7.0
5.840000000000001,6.285000000000001,6.704999999999998,1.425,4.9
6.295000000000001,6.235000000000001,6.909999999999999,1.395,6.3
5.450000000000001,6.235000000000001,7.085000000000001,1.6199999999999999,6.4
6.3500000000000005,6.235000000000001,6.76,1.54,7.4
6.105,6.235000000000001,7.209999999999999,1.675,6.2
6.335000000000001,6.235000000000001,4.6850000000000005,1.535,4.5
6.23,6.545000000000002,7.305,1.89,7.3
6.095000000000001,6.235000000000001,7.175000000000002,1.9300000000000002,8.8
6.485000000000001,6.320000000000001,7.599999999999999,1.7599999999999998,5.5
5.945000000000001,6.235000000000001,6.9799999999999995,1.8050000000000002,7.5
6.280000000000001,6.235000000000001,6.159999999999999,1.4949999999999999,6.8
6.33,6.235000000000001,7.44,1.72,6.3
6.235000000000001,6.235000000000001,7.1450000000000005,1.6249999999999996,6.3
6.420000000000002,6.235000000000001,6.75,2.035,7.8
6.325000000000001,6.235000000000001,6.194999999999999,1.6949999999999998,6.1
6.74,6.405000000000001,6.895000000000001,1.86,6.9
7.33,6.235000000000001,6.09,1.6600000000000001,5.9
6.535000000000001,6.235000000000001,6.08,1.5299999999999998,6.1
6.525000000000001,6.235000000000001,6.6149999999999975,1.6450000000000002,6.7
6.460000000000001,6.235000000000001,6.840000000000001,1.485,6.0
6.890000000000001,6.235000000000001,7.210000000000001,1.6450000000000002,5.5
6.3500000000000005,6.235000000000001,5.550000000000001,1.75,5.7
6.975,6.205000000000001,6.815,1.625,6.3
6.910000000000001,6.2250000000000005,7.225,1.78,5.9
6.755,6.135000000000001,7.215000000000001,1.9849999999999999,7.7
6.210000000000001,6.210000000000001,5.525,1.44,6.2
6.255000000000001,6.295000000000001,6.460000000000001,1.5599999999999998,4.5
6.340000000000002,6.340000000000002,5.044999999999999,1.4449999999999998,3.6
6.200000000000001,6.200000000000001,6.465000000000001,1.925,6.4
5.569999999999999,6.1850000000000005,6.6149999999999975,1.6800000000000002,6.7
6.11,6.235000000000001,6.825,1.6700000000000004,4.7
5.569999999999999,6.295000000000001,5.610000000000001,1.44,4.5
6.210000000000001,6.070000000000001,7.44,1.905,9.0
5.79,6.295000000000001,6.6149999999999975,1.595,4.5
6.540000000000001,6.145000000000001,6.24,1.7150000000000003,7.5
6.160000000000001,6.160000000000001,7.290000000000001,1.855,7.2
7.115,5.960000000000001,7.474999999999999,1.705,8.0
6.805,6.170000000000001,6.94,1.775,7.0
6.045000000000001,6.130000000000001,7.025,1.7550000000000001,7.4
6.045000000000001,6.130000000000001,7.025,1.7550000000000001,7.4
7.075,6.170000000000001,6.859999999999999,1.735,7.0
